video,frame,timestamp_sec,track_id,time_in_roi_sec,reasons,wall_time
11,26,1.08,1,0.6,FACE?,2026-06-04 01:27:45
11,63,2.63,2,0.0,CROWD,2026-06-04 01:27:51
11,82,3.42,1,2.9,CROWD+FACE?,2026-06-04 01:27:55
11,117,4.88,3,0.9,TAMPER-POSE+CROWD+FACE?,2026-06-04 01:28:02
11,199,8.30,6,0.0,CROWD,2026-06-04 01:28:17
