video,frame,timestamp_sec,track_id,time_in_roi_sec,reasons,wall_time
3,15,0.50,1,0.5,FACE?,2026-06-03 10:07:48
3,30,1.00,1,1.0,CROWD+FACE?,2026-06-03 10:07:50
3,30,1.00,2,0.5,TAMPER-POSE+CROWD+FACE?,2026-06-03 10:07:50
3,30,1.00,3,0.0,CROWD,2026-06-03 10:07:50
3,67,2.23,3,1.2,TAMPER-POSE+TAMPER-HIT+CROWD+FACE?,2026-06-03 10:07:55
3,135,4.50,4,0.0,CROWD,2026-06-03 10:08:08
3,149,4.97,4,0.5,CROWD+FACE?,2026-06-03 10:08:11
3,170,5.67,4,1.2,TAMPER-HIT+CROWD+FACE?,2026-06-03 10:08:15
