video,frame,timestamp_sec,track_id,time_in_roi_sec,reasons,wall_time
42,1,0.04,1,0.0,CROWD,2026-06-04 01:08:36
42,1,0.04,2,0.0,CROWD,2026-06-04 01:08:36
42,1,0.04,3,0.0,CROWD,2026-06-04 01:08:36
42,61,2.44,1,2.4,CROWD+FACE?,2026-06-04 01:08:46
42,126,5.04,1,5.0,CROWD+FACE?,2026-06-04 01:08:57
