video,frame,timestamp_sec,track_id,time_in_roi_sec,reasons,wall_time
47,1,0.04,1,0.0,CROWD,2026-06-04 01:10:14
47,1,0.04,2,0.0,CROWD,2026-06-04 01:10:14
47,1,0.04,3,0.0,CROWD,2026-06-04 01:10:14
47,45,1.80,4,1.8,CROWD,2026-06-04 01:10:21
47,103,4.12,2,4.1,CROWD+FACE?,2026-06-04 01:10:30
